store_id,store_name,address,city,state,zip_code,phone_number,lat,long,status,radius_km
5603154,Albertsons,2935 E Riggs Rd,Chandler,AZ,85249,(480) 802-1970,33.218231,-111.790815,blue,30.0
5603315,Albertsons,2910 Bicentennial Pkwy,Henderson,NV,89044,(702) 567-1023,35.942403,-115.117413,blue,30.0
5603275,Albertsons,2899 Jamacha Rd,El Cajon,CA,92019,(619) 660-9717,32.73921632,-116.9375405,blue,30.0
5603507,Albertsons,2885 E Desert Inn Rd,Las Vegas,NV,89121,(702) 792-7156,36.12871,-115.110847,blue,30.0
5603558,Albertsons,2854 N Campbell Ave,Tucson,AZ,85719,(520) 321-1212,32.258714,-110.942594,blue,30.0
5603402,Albertsons,2835 S Nellis Blvd,Las Vegas,NV,89121,(702) 457-1491,36.138577,-115.066872,blue,30.0
5603413,Albertsons,2828 Motley Dr,Mesquite,TX,75150,(972) 270-2406,32.803201,-96.644817,blue,30.0
5603509,Albertsons,28090 S Western Ave,San Pedro,CA,90732,(310) 831-1323,33.76533,-118.31014,blue,30.0
5603498,Albertsons,28047 Scott Rd,Murrieta,CA,92563,(951) 246-1586,33.639322,-117.169778,blue,30.0
5603286,Albertsons,2785 N Scottsdale Rd,Scottsdale,AZ,85257,(480) 947-6977,33.478884,-111.924411,red,30.0
5603474,Albertsons,27702 Crown Valley Pkwy Suite B,Ladera Ranch,CA,92694,(949) 364-2040,33.56232209,-117.646167,blue,30.0
5603175,Albertsons,27631 W Bouquet Canyon Rd,Saugus,CA,91350,(661) 296-9655,34.444157,-118.511694,blue,30.0
5603278,Albertsons,2750 Country Club Rd,Lake Charles,LA,70605,(337) 480-0424,30.1704956,-93.26535044,blue,30.0
5603389,Albertsons,2727 N Power Rd,Mesa,AZ,85215,(480) 396-9282,33.4651438,-111.6817211,blue,30.0
5603361,Albertsons,2691 Mt Vernon Ave,Bakersfield,CA,93306,(661) 872-3511,35.396037,-118.966105,blue,30.0
5603153,Albertsons,2678 Johnston St,Lafayette,LA,70503,(337) 233-2940,30.20883142,-92.03867921,blue,30.0
5603169,Albertsons,26521 Agoura Rd,Calabasas,CA,91302,(818) 880-9080,34.144793,-118.699512,blue,30.0
5603502,Albertsons,2625 E 2nd St,Casper,WY,82609,(307) 237-9361,42.848223,-106.292108,red,30.0
5603508,Albertsons,2610 S Douglas Hwy,Gillette,WY,82718,(307) 686-7352,44.27053105,-105.4950543,red,30.0
5603525,Albertsons,260 W Foothill Pkwy,Corona,CA,92882,(951) 340-1425,33.8436,-117.574223,blue,30.0
5603191,Albertsons,2582 Idaho St,Elko,NV,89801,(775) 738-8016,40.851662,-115.743086,red,30.0
5603551,Albertsons,2551 E Lohman Ave,Las Cruces,NM,88011,(575) 521-9837,32.316904,-106.743891,red,30.0
5603160,Albertsons,2550 S Fort Apache Rd,Las Vegas,NV,89117,(702) 242-1138,36.143327,-115.296264,blue,30.0
5603332,Albertsons,2550 32nd Ave W,Seattle,WA,98199,(206) 283-9434,47.64244475,-122.397949,red,30.0
5603170,Albertsons,2547 Rosamond,Rosamond,CA,93560,(661) 256-0756,34.865292,-118.176702,blue,30.0
5603284,Albertsons,252 W 32nd St,Yuma,AZ,85364,(928) 726-9500,32.6713745,-114.6210529,red,30.0
5603380,Albertsons,2501 N Main St,Las Cruces,NM,88001,(575) 524-1980,32.33364279,-106.7830783,blue,30.0
5603236,Albertsons,2500 E Imperial Hwy,Brea,CA,92821,(714) 671-1180,33.91004,-117.865163,red,30.0
5603204,Albertsons,2500 Blaine St,Caldwell,ID,83605,(208) 454-1271,43.652607,-116.671656,blue,30.0
5603214,Albertsons,250 S Eagle Rd,Eagle,ID,83616,(208) 939-9850,43.692397,-116.352458,blue,30.0
5603151,Albertsons,2469 Via Campo St,Montebello,CA,90640,(323) 888-2250,34.0311748,-118.1226002,blue,30.0
5603346,Albertsons,24251 Muirlands Blvd,Lake Forest,CA,92630,(949) 581-1642,33.630204,-117.706455,blue,30.0
5603258,Albertsons,2400 W Commonwealth Ave,Alhambra,CA,91803,(626) 293-7100,34.08645742,-118.149872,blue,30.0
5603210,Albertsons,2400 12th Ave Rd,Nampa,ID,83686,(208) 465-6597,43.545796,-116.57143,blue,30.0
5603528,Albertsons,23893 Clinton Keith Rd,Wildomar,CA,92595,(951) 600-4607,33.59569,-117.241618,blue,30.0
5603320,Albertsons,23850 Copperhill Dr,Valencia,CA,91354,(661) 775-0163,34.46252,-118.556604,blue,30.0
5603384,Albertsons,2378 W 24th St,Yuma,AZ,85364,(928) 343-2330,32.684837,-114.648527,blue,30.0
5603503,Albertsons,2334 Central Ave,Billings,MT,59102,(406) 656-8160,45.768537,-108.575261,blue,30.0
5603422,Albertsons,2321 W University Dr,Denton,TX,76201,(940) 383-2391,33.228647,-97.162961,blue,30.0
5603173,Albertsons,2320 S Broadway,Santa Maria,CA,93454,(805) 346-2077,34.917705,-120.43456,blue,30.0
5603259,Albertsons,23072 Alicia Pkwy,Mission Viejo,CA,92692,(949) 583-7337,33.627593,-117.6358071,blue,30.0
5603482,Albertsons,2301 Ashland St,Ashland,OR,97520,(541) 482-6320,42.18674821,-122.6708576,blue,30.0
5603149,Albertsons,2291 W Malvern Ave,Fullerton,CA,92833,(714) 992-6099,33.878538,-117.965983,blue,30.0
5603317,Albertsons,2265 S Macarthur Dr,Alexandria,LA,71301,(318) 487-9395,31.273966,-92.463416,red,30.0
5603368,Albertsons,2250 10th Ave S,Great Falls,MT,59405,(406) 727-3700,47.493234,-111.269123,red,30.0
5603425,Albertsons,225 E Spring St,Weatherford,TX,76086,(817) 594-9390,32.760408,-97.794076,blue,30.0
5603447,Albertsons,2230 N Reserve St,Missoula,MT,59808,(406) 728-1116,46.886351,-114.036597,blue,30.0
5603323,Albertsons,222 E Hwy 246,Buellton,CA,93427,(805) 693-1069,34.6095008,-120.1884256,blue,30.0
5603229,Albertsons,2205 Oxford St,Missoula,MT,59801,(406) 549-5105,46.851038,-114.017571,blue,30.0
5603553,Albertsons,2200 Yarbrough Dr,El Paso,TX,79925,(915) 591-9477,31.772806,-106.337997,blue,30.0
93528683,Albertsons,2200 W Shady Grove Rd,Irving,TX,75060,(972) 374-5110,32.799744,-96.9756,blue,30.0
5603490,Albertsons,220 E Bonita Ave,San Dimas,CA,91773,(909) 599-8836,34.105988,-117.803941,blue,30.0
5603436,Albertsons,2165 E Buckingham Dr,Richardson,TX,75081,(972) 680-1711,32.932123,-96.683808,red,30.0
5603270,Albertsons,2150 N Josey Ln,Carrollton,TX,75006,(972) 446-8226,32.97463506,-96.88852245,blue,30.0
5603433,Albertsons,215 N Carrier Pkwy,Grand Prairie,TX,75050,(972) 642-6555,32.743701,-97.01754,blue,30.0
5603430,Albertsons,2120 W Park St,Livingston,MT,59047,(406) 222-1177,45.642307,-110.575768,red,30.0
5603267,Albertsons,2108 W Main St,Battle Ground,WA,98604,(360) 687-4130,45.781429,-122.559941,blue,30.0
5603251,Albertsons,21001 N Tatum Blvd Suite 76,Phoenix,AZ,85050,(480) 342-8231,33.67868728,-111.9747087,blue,30.0
5603446,Albertsons,210 W Katherine P Raines,Cleburne,TX,76033,(817) 641-2002,32.38452,-97.394265,blue,30.0
30363345,Albertsons,210 N Highbrook Way,Star,ID,83669,(208) 272-9440,43.69387909,-116.5016829,blue,30.0
1030387961,Albertsons,205 S 1st Ave,Laurel,MT,59044,(406) 812-3185,45.666718,-108.770675,blue,30.0
5603377,Albertsons,2035 Hillhurst Ave,Los Angeles,CA,90027,(323) 660-0687,34.108647,-118.287588,blue,30.0
5603344,Albertsons,20261 Hwy 18,Apple Valley,CA,92307,(760) 242-3660,34.52528,-117.220474,red,30.0
5603228,Albertsons,201 S Stephanie St,Henderson,NV,89012,(702) 269-1502,36.020378,-115.049394,blue,30.0
5603479,Albertsons,2000 Marcola Rd,Springfield,OR,97477,(541) 746-8850,44.065592,-122.99508,blue,30.0
5603493,Albertsons,2000 E 17th St,Santa Ana,CA,92705,(714) 541-9100,33.758916,-117.838206,blue,30.0
5603519,Albertsons,200 W Crawford St,Denison,TX,75020,(903) 463-6076,33.752497,-96.53784,red,30.0
5603333,Albertsons,200 S Hwy 160,Pahrump,NV,89048,(775) 751-0160,36.2174038,-115.9950454,red,30.0
5603495,Albertsons,200 S 23rd Ave,Bozeman,MT,59718,(406) 586-4785,45.676499,-111.065986,blue,30.0
5603376,Albertsons,200 E Sepulveda Blvd,Carson,CA,90745,(310) 513-1900,33.806573,-118.272515,blue,30.0
5603330,Albertsons,20 E Wyoming Ave,Homedale,ID,83628,(208) 337-4679,43.616156,-116.9329109,blue,30.0
5603201,Albertsons,20 E Fairview Ave,Meridian,ID,83642,(208) 888-4792,43.620614,-116.392715,blue,30.0
5603279,Albertsons,20 26th St E,Williston,ND,58801,(701) 572-1097,48.167697,-103.622466,red,30.0
5603312,Albertsons,1980 Mcculloch Blvd,Lake Havasu City,AZ,86403,(928) 854-5300,34.47649,-114.334522,red,30.0
5603523,Albertsons,19640 Beach Blvd,Huntington Beach,CA,92648,(714) 964-7979,33.677143,-117.98694,blue,30.0
5603381,Albertsons,1956 Hwy 180 E,Silver City,NM,88061,(575) 388-1909,32.786513,-108.251518,red,30.0
5603562,Albertsons,1951 W Baseline Rd,Mesa,AZ,85202,(480) 456-4373,33.377805,-111.876173,blue,30.0
5603324,Albertsons,1940 Village Center Circle,Las Vegas,NV,89134,(702) 341-0308,36.193705,-115.305895,blue,30.0
5603243,Albertsons,19307 Saticoy St,Reseda,CA,91335,(818) 772-0010,34.208508,-118.554349,blue,30.0
5603542,Albertsons,1930 N Placentia Ave,Fullerton,CA,92831,(714) 792-2880,33.890228,-117.87221,blue,30.0
5603516,Albertsons,1929 W San Marcos Blvd,San Marcos,CA,92078,(760) 598-7272,33.131646,-117.210633,blue,30.0
5603494,Albertsons,1910 N Campus Ave,Upland,CA,91784,(909) 946-4447,34.131298,-117.63749,blue,30.0
5603305,Albertsons,1901 S 25th E,Ammon,ID,83406,(208) 524-8100,43.475355,-111.996122,blue,30.0
5603480,Albertsons,19007 S Beavercreek Rd,Oregon City,OR,97045,(503) 657-3248,45.3298248,-122.5732341,blue,30.0
5603314,Albertsons,190 N Boulder Hwy,Henderson,NV,89015,(702) 565-3068,36.041817,-114.981294,blue,30.0
5603302,Albertsons,189 Niblick Rd,Paso Robles,CA,93446,(805) 237-1626,35.616661,-120.681232,red,30.0
5603504,Albertsons,1865 Coffeen Ave,Sheridan,WY,82801,(307) 672-8909,44.77764535,-106.9414469,red,30.0
5603207,Albertsons,18579 Brookhurst,Fountain Valley,CA,92708,(714) 963-7503,33.693106,-117.955617,blue,30.0
1080594474,Albertsons,1855 12th Ave Nw,Ardmore,OK,73401,(580) 826-3651,34.189467,-97.1511089,red,30.0
5603289,Albertsons,18411 N Cave Creek Rd,Phoenix,AZ,85032,(602) 494-7388,33.653907,-112.02973,blue,30.0
5603233,Albertsons,1825 17th St,Cody,WY,82414,(307) 527-7007,44.517907,-109.055176,red,30.0
5603518,Albertsons,1801 W Thomas St,Hammond,LA,70401,(985) 542-9720,30.49917613,-90.47997963,red,30.0
5603194,Albertsons,1800 W Whittier Blvd,La Habra,CA,90631,(562) 697-6442,33.9384575,-117.9664436,blue,30.0
5603268,Albertsons,1800 Ne 3rd St,Bend,OR,97701,(541) 382-3661,44.06829251,-121.3015628,red,30.0
5603450,Albertsons,1760 E Charleston Blvd,Las Vegas,NV,89104,(702) 366-1550,36.15693756,-115.1256046,blue,30.0
5603193,Albertsons,1751 N Sunrise Way #1,Palm Springs,CA,92262,(760) 864-1141,33.84715533,-116.529651,blue,30.0
5603145,Albertsons,1735 W Artesia Blvd,Gardena,CA,90248,(310) 380-4620,33.874121,-118.308077,blue,30.0
5603185,Albertsons,1705 W Broadway St,Idaho Falls,ID,83402,(208) 522-3392,43.49585,-112.064878,blue,30.0
5603281,Albertsons,1702 E 66th Ave,Gallup,NM,87301,(505) 722-4457,35.5291086,-108.7169408,red,30.0
5603351,Albertsons,1690 Allen Creek Rd,Grants Pass,OR,97527,(541) 471-2148,42.41920361,-123.3523959,red,30.0
5603347,Albertsons,1675 W 18th Ave,Eugene,OR,97402,(541) 485-7027,44.041495,-123.11658,blue,30.0
5603539,Albertsons,16600 Bolsa Chica St,Huntington Beach,CA,92649,(714) 846-9431,33.721098,-118.040696,blue,30.0
5603222,Albertsons,1653 S Vista Ave,Boise,ID,83705,(208) 331-1953,43.589074,-116.215268,blue,30.0
5603140,Albertsons,1650 W State St,Boise,ID,83702,(208) 342-5651,43.624623,-116.209641,blue,30.0
5603397,Albertsons,1650 N Buffalo Dr,Las Vegas,NV,89128,(702) 562-6079,36.1898335,-115.258754,blue,30.0
5603348,Albertsons,16199 Boones Ferry Rd,Lake Oswego,OR,97035,(503) 635-3429,45.409371,-122.722856,blue,30.0
5603310,Albertsons,1608 Broadway St,El Cajon,CA,92021,(619) 579-3127,32.808988,-116.920134,blue,30.0
5603148,Albertsons,16061 Brookhurst St,Fountain Valley,CA,92708,(714) 531-0417,33.729333,-117.956591,blue,30.0
5603374,Albertsons,1601 S Melrose Dr,Vista,CA,92081,(760) 598-0142,33.165545,-117.247438,blue,30.0
5603541,Albertsons,1601 Hwy 50 W,Pueblo,CO,81008,(719) 543-5671,38.310837,-104.627987,red,30.0
5603364,Albertsons,15970 Los Serranos Country Club Dr,Chino Hills,CA,91709,(909) 606-8184,33.96160806,-117.695709,blue,30.0
5603532,Albertsons,1571 San Elijo Rd S,San Marcos,CA,92078,(760) 798-1058,33.09690372,-117.1997179,blue,30.0
5603208,Albertsons,1570 W Valley Pkwy,Escondido,CA,92029,(760) 738-1669,33.1087308,-117.1057968,blue,30.0
5603187,Albertsons,15200 Rosecrans Ave,La Mirada,CA,90638,(714) 521-2310,33.897476,-118.007778,blue,30.0
5603190,Albertsons,1520 N Cole Rd,Boise,ID,83704,(208) 375-2542,43.618065,-116.273141,blue,30.0
5603328,Albertsons,1520 Brundage Ln,Bakersfield,CA,93304,(661) 328-0818,35.354295,-119.019565,blue,30.0
5603370,Albertsons,15128 Airline Hwy,Baton Rouge,LA,70817,(225) 751-2808,30.357554,-91.008575,blue,30.0
5603513,Albertsons,151 Woodland Pkwy,San Marcos,CA,92069,(760) 736-8880,33.139847,-117.13848,blue,30.0
5603461,Albertsons,1509 E Valley Pkwy,Escondido,CA,92027,(760) 735-5131,33.131488,-117.0595716,blue,30.0
5603426,Albertsons,1500 S Beltline Rd,Mesquite,TX,75149,(972) 285-0226,32.745608,-96.595844,blue,30.0
5603303,Albertsons,1500 N H St,Lompoc,CA,93436,(805) 736-3948,34.662353,-120.456226,red,30.0
5603524,Albertsons,1459 Main St,Ramona,CA,92065,(760) 789-0023,33.038672,-116.876486,blue,30.0
5603561,Albertsons,14551 W Grand Ave,Surprise,AZ,85374,(623) 546-8038,33.656594,-112.375464,blue,30.0
5603462,Albertsons,1434 Olney Ave Se,Port Orchard,WA,98366,(360) 895-2292,47.5357473,-122.6105256,blue,30.0
5603266,Albertsons,14201 Jeffrey Rd,Irvine,CA,92620,(949) 733-0698,33.695241,-117.765416,blue,30.0
5603341,Albertsons,1414 3rd St Nw,Great Falls,MT,59404,(406) 761-6800,47.520092,-111.311082,blue,30.0
5603162,Albertsons,1410 Westpark Plaza,Ontario,OR,97914,(541) 889-9123,44.0233558,-116.9838234,blue,30.0
1084801829,Albertsons,13671 Eastlake Blvd,Horizon City,TX,79928,(915) 337-3188,31.7004933,-106.2136757,blue,30.0
5603366,Albertsons,1360 Plaza Blvd,Central Point,OR,97502,(541) 665-3761,42.376291,-122.904523,blue,30.0
5603311,Albertsons,1350 N Silverbell Rd,Tucson,AZ,85745,(520) 623-7449,32.23877756,-111.0040772,blue,30.0
5603497,Albertsons,133 W Route 66,Glendora,CA,91740,(626) 963-5358,34.130068,-117.8650256,blue,30.0
5603360,Albertsons,13270 Newport Ave,Tustin,CA,92780,(714) 544-8525,33.745492,-117.813135,blue,30.0
5603327,Albertsons,1323 Dewar Dr,Rock Springs,WY,82901,(307) 362-8386,41.5756111,-109.2362269,red,30.0
5637751,Albertsons,132 E Lake St,Mccall,ID,83638,(208) 634-8166,44.90983691,-116.1022181,red,30.0
5603406,Albertsons,1313 N 1st St,Hamilton,MT,59840,(406) 363-4555,46.263148,-114.15844,red,30.0
5603372,Albertsons,13045 Rosedale Hwy,Bakersfield,CA,93314,(661) 587-0153,35.38187663,-119.1464017,blue,30.0
5603176,Albertsons,1301 N Norma St,Ridgecrest,CA,93555,(760) 446-2544,35.6455409,-117.6810661,blue,30.0
5603309,Albertsons,1301 E Vista Way,Vista,CA,92084,(760) 806-2785,33.2182665,-117.2243439,blue,30.0
5603400,Albertsons,1300 E Park Ave,Anaconda,MT,59711,(406) 563-5238,46.126786,-112.934863,red,30.0
5603405,Albertsons,1300 E Flamingo Rd,Las Vegas,NV,89119,(702) 733-2947,36.11579642,-115.1361748,blue,30.0
5603157,Albertsons,1300 Airport Freeway,Bedford,TX,76022,(817) 354-0622,32.837243,-97.150161,blue,30.0
5603501,Albertsons,130 5th Ave N,Shelby,MT,59474,(406) 434-5581,48.50726669,-111.8599961,red,30.0
5603382,Albertsons,12970 W Indian School Rd,Litchfield Park,AZ,85340,(623) 535-7991,33.49471631,-112.338091,blue,30.0
5603220,Albertsons,1285 S El Paseo Rd,Las Cruces,NM,88001,(575) 523-5538,32.298187,-106.770394,blue,30.0
5603383,Albertsons,1268 Madera Rd,Simi Valley,CA,93065,(805) 520-9306,34.26155,-118.795043,blue,30.0
5603277,Albertsons,1260 E Ontario Ave,Corona,CA,92881,(951) 734-8451,33.846815,-117.542321,blue,30.0
5603308,Albertsons,12475 Rancho Bernardo Rd,San Diego,CA,92128,(858) 385-9223,33.017562,-117.061848,red,30.0
5603355,Albertsons,1235 S Diamond Bar Blvd,Diamond Bar,CA,91765,(909) 861-6207,34.0002527,-117.8129168,blue,30.0
5603416,Albertsons,1221 Addison Ave E,Twin Falls,ID,83301,(208) 733-3573,42.56376952,-114.4584568,red,30.0
5603152,Albertsons,1219 S Broadway Ave,Boise,ID,83706,(208) 336-5278,43.597773,-116.195234,blue,30.0
5603375,Albertsons,1212 Grand Ave,Billings,MT,59102,(406) 245-4118,45.783169,-108.547398,blue,30.0
5603272,Albertsons,1210 Albertson Pkwy,Broussard,LA,70518,(337) 839-1717,30.139874,-91.948675,blue,30.0
5603470,Albertsons,12013 Central Ave,Chino,CA,91710,(909) 464-1594,34.035444,-117.688725,blue,30.0
5603409,Albertsons,1201 N Saginaw Blvd,Saginaw,TX,76179,(817) 232-2777,32.879806,-97.381757,blue,30.0
5603456,Albertsons,11720 W Charleston Blvd,Las Vegas,NV,89135,(702) 363-1153,36.159182,-115.350715,blue,30.0
5603219,Albertsons,117 W Janeaux St,Lewistown,MT,59457,(406) 538-5454,47.065537,-109.422953,red,30.0
5603545,Albertsons,117 Main St S,Harlem,MT,59526,(406) 353-2225,48.53166,-108.784855,red,30.0
5603144,Albertsons,1155 N Main St,Euless,TX,76039,(817) 354-9195,32.852919,-97.083456,blue,30.0
5603226,Albertsons,11475 E Via Linda,Scottsdale,AZ,85259,(480) 767-0819,33.58884,-111.834202,blue,30.0
5603345,Albertsons,11358 Kenyon Way,Rancho Cucamonga,CA,91701,(909) 941-7166,34.135544,-117.557207,blue,30.0
5603464,Albertsons,1133 S Mission Rd,Fallbrook,CA,92028,(760) 723-8177,33.371645,-117.25525,red,30.0
5603231,Albertsons,11320 Montwood Dr,El Paso,TX,79936,(915) 855-9761,31.76765,-106.302103,blue,30.0
5603365,Albertsons,113 Ross Ln,Medford,OR,97501,(541) 858-5937,42.32516,-122.900723,blue,30.0
5603335,Albertsons,1128 N Miller St,Wenatchee,WA,98801,(509) 663-8547,47.43791182,-120.3259865,red,30.0
5603179,Albertsons,1120 E Clark Ave,Orcutt,CA,93455,(805) 934-4472,34.863871,-120.417295,blue,30.0
5603316,Albertsons,1120 Campbell St,Baker City,OR,97814,(541) 524-0412,44.783206,-117.819197,red,30.0
5603298,Albertsons,11012 Canyon Rd E,Puyallup,WA,98373,(253) 537-3770,47.155812,-122.359156,red,30.0
5603390,Albertsons,10765 Kenworthy,El Paso,TX,79924,(915) 821-2006,31.92067,-106.438387,blue,30.0
5603496,Albertsons,1076 Cy Ave,Casper,WY,82604,(307) 266-0136,42.835072,-106.339018,blue,30.0
5603199,Albertsons,10700 W Ustick Rd,Boise,ID,83713,(208) 322-7744,43.634267,-116.315973,blue,30.0
5603326,Albertsons,10565 W Lake Hazel Rd,Boise,ID,83709,(208) 319-0880,43.545047,-116.313608,blue,30.0
5603197,Albertsons,10500 W Overland Rd,Boise,ID,83709,(208) 377-0932,43.591713,-116.313312,blue,30.0
5603237,Albertsons,105 E Southfield Rd,Shreveport,LA,71105,(318) 869-1646,32.45585,-93.6988,red,30.0
5603215,Albertsons,105 Buffalo Way,Jackson,WY,83001,(307) 733-5950,43.472634,-110.789115,red,30.0
5603178,Albertsons,1044 W Kern St,Taft,CA,93268,(661) 765-4944,35.146214,-119.466332,red,30.0
5603466,Albertsons,104 Military Rd,Tacoma,WA,98444,(253) 538-1688,47.117357,-122.432779,blue,30.0
5603295,Albertsons,10250 W Charleston Blvd,Las Vegas,NV,89135,(702) 838-4322,36.160866,-115.31956,blue,30.0
5603245,Albertsons,1024 21st St,Lewiston,ID,83501,(208) 743-1561,46.40948,-117.002433,blue,30.0
5603353,Albertsons,1018 Casitas Pass Rd,Carpinteria,CA,93013,(805) 684-4815,34.3948084,-119.5119491,blue,30.0
5603296,Albertsons,10140 W Flamingo Rd,Las Vegas,NV,89147,(702) 562-1745,36.116225,-115.31342,blue,30.0
5603165,Albertsons,101 E Willow St,Long Beach,CA,90806,(562) 988-8785,33.805316,-118.192328,blue,30.0
5603552,Albertsons,1008 Nevada Hwy,Boulder City,NV,89005,(702) 293-7611,35.9761067,-114.8451572,blue,30.0
81347771,Albertsons,1005 W Coulter Ave,Powell,WY,82435,(307) 271-3155,44.747983,-108.771505,red,30.0
5603246,Albertsons,1003 E Broadway St,Missoula,MT,59802,(406) 549-2351,46.867775,-113.981348,blue,30.0
5603455,Albertsons,1001 S Rainbow Blvd,Las Vegas,NV,89145,(702) 877-3338,36.160142,-115.245016,blue,30.0
5603239,Albertsons,100 E Taylor St,Sherman,TX,75092,(903) 868-9686,33.65340185,-96.61387209,blue,30.0
